,State,Year,Month,Period,State Name,Cocaine (T40.5),Heroin (T40.1),Methadone (T40.3),Natural & semi-synthetic opioids (T40.2),"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",Number of Deaths,Number of Drug Overdose Deaths,"Opioids (T40.0-T40.4,T40.6)",Percent with drugs specified,Psychostimulants with abuse potential (T43.6),"Synthetic opioids, excl. methadone (T40.4)"
1066,FL,2016,October,12 month-ending,Florida,,,,,,,"198,220","4,579",,75.36580039,,
1067,FL,2016,September,12 month-ending,Florida,,,,,,,"197,602","4,279",,74.99415751,,
1068,FL,2017,April,12 month-ending,Florida,,,,,,,"201,341","5,386",,76.29038247,,
1069,FL,2017,August,12 month-ending,Florida,,,,,,,"202,940","5,627",,78.69202061,,
1070,FL,2017,December,12 month-ending,Florida,,,,,,,"206,171","5,440",,81.61764706,,
1071,FL,2017,February,12 month-ending,Florida,,,,,,,"200,708","5,230",,75.67877629,,
1072,FL,2017,January,12 month-ending,Florida,,,,,,,"200,883","5,179",,75.16895154,,
1073,FL,2017,July,12 month-ending,Florida,,,,,,,"202,400","5,602",,78.02570511,,
1074,FL,2017,June,12 month-ending,Florida,,,,,,,"202,314","5,676",,77.36081748,,
1075,FL,2017,March,12 month-ending,Florida,,,,,,,"200,881","5,287",,76.37601664,,
1076,FL,2017,May,12 month-ending,Florida,,,,,,,"201,706","5,535",,76.80216802,,
1077,FL,2017,November,12 month-ending,Florida,,,,,,,"205,023","5,415",,80.6278855,,
1078,FL,2017,October,12 month-ending,Florida,,,,,,,"204,665","5,475",,79.78082192,,
1079,FL,2017,September,12 month-ending,Florida,,,,,,,"203,978","5,592",,79.2739628,,
1080,FL,2018,April,12 month-ending,Florida,,,,,,,"208,889","5,272",,85.29969651,,
1081,FL,2018,August,12 month-ending,Florida,,,,,,,"209,164","5,062",,86.90241011,,
1082,FL,2018,December,12 month-ending,Florida,,,,,,,"208,121","4,936",,88.14829822,,
1083,FL,2018,February,12 month-ending,Florida,,,,,,,"208,896","5,419",,83.57630559,,
1084,FL,2018,January,12 month-ending,Florida,,,,,,,"208,171","5,451",,82.77380297,,
1085,FL,2018,July,12 month-ending,Florida,,,,,,,"209,545","5,141",,86.63684108,,
1086,FL,2018,June,12 month-ending,Florida,,,,,,,"209,220","5,136",,86.29283489,,
1087,FL,2018,March,12 month-ending,Florida,,,,,,,"208,923","5,292",,84.3159486,,
1088,FL,2018,May,12 month-ending,Florida,,,,,,,"208,949","5,235",,85.92168099,,
1089,FL,2018,November,12 month-ending,Florida,,,,,,,"208,232","4,968",,88.22463768,,
1090,FL,2018,October,12 month-ending,Florida,,,,,,,"208,485","4,954",,87.78764635,,
1091,FL,2018,September,12 month-ending,Florida,,,,,,,"208,844","5,006",,87.23531762,,
1092,FL,2019,April,12 month-ending,Florida,,,,,,,"206,273","4,987",,88.18929216,,
1093,FL,2019,August,12 month-ending,Florida,,,,,,,"208,462","5,153",,89.15195032,,
1094,FL,2019,December,12 month-ending,Florida,"1,503",714,144,"1,113","1,219","3,747","209,740","5,524","3,981",90.5865315,842,"3,039"
1095,FL,2019,February,12 month-ending,Florida,,,,,,,"205,497","4,937",,88.04942273,,
1096,FL,2019,January,12 month-ending,Florida,,,,,,,"206,115","4,921",,88.1324934,,
1097,FL,2019,July,12 month-ending,Florida,,,,,,,"208,141","5,097",,88.9935256,,
1098,FL,2019,June,12 month-ending,Florida,,,,,,,"207,592","5,043",,88.61788618,,
1099,FL,2019,March,12 month-ending,Florida,,,,,,,"205,545","4,961",,88.32896593,,
1100,FL,2019,May,12 month-ending,Florida,,,,,,,"207,141","4,957",,88.44058907,,
1101,FL,2019,November,12 month-ending,Florida,"1,479",739,147,"1,132","1,237","3,674","209,246","5,473","3,923",90.22473963,855,"2,949"
1102,FL,2019,October,12 month-ending,Florida,"1,466",743,150,"1,143","1,252","3,616","208,513","5,397","3,872",90.43913285,837,"2,876"
1103,FL,2019,September,12 month-ending,Florida,,,,,,,"208,382","5,251",,89.83050847,,
1104,FL,2020,April,12 month-ending,Florida,"1,735",721,140,"1,094","1,200","4,328","213,950","6,238","4,533",90.67008657,"1,043","3,670"
1105,FL,2020,August,12 month-ending,Florida,"2,016",741,183,"1,154","1,294","5,248","231,035","7,249","5,436",90.46765071,"1,276","4,595"
1106,FL,2020,December,12 month-ending,Florida,,,,,,,"243,105","7,568",,89.99735729,,
1107,FL,2020,February,12 month-ending,Florida,"1,557",697,142,"1,102","1,208","3,923","211,661","5,777","4,142",90.16790722,896,"3,236"
1108,FL,2020,January,12 month-ending,Florida,"1,530",706,144,"1,117","1,222","3,831","210,618","5,638","4,056",90.4398723,863,"3,119"
1109,FL,2020,July,12 month-ending,Florida,"1,968",752,163,"1,153","1,276","5,078","224,024","7,049","5,268",90.35324159,"1,186","4,423"
1110,FL,2020,June,12 month-ending,Florida,"1,923",760,156,"1,143","1,259","4,880","217,197","6,833","5,083",90.44343627,"1,139","4,238"
1111,FL,2020,March,12 month-ending,Florida,"1,649",714,139,"1,102","1,204","4,107","212,639","6,002","4,323",90.25324892,987,"3,436"
1112,FL,2020,May,12 month-ending,Florida,"1,875",763,155,"1,146","1,262","4,674","215,217","6,633","4,882",90.20051259,"1,106","4,014"
1113,FL,2020,November,12 month-ending,Florida,"2,012",665,179,"1,150","1,291","5,539","239,026","7,512","5,694",90.14909478,"1,339","4,933"
1114,FL,2020,October,12 month-ending,Florida,,,,,,,"237,029","7,444",,89.96507254,,
1115,FL,2020,September,12 month-ending,Florida,"2,049",704,189,"1,174","1,323","5,399","234,504","7,422","5,577",90.15090272,"1,289","4,752"
1116,FL,2021,April,12 month-ending,Florida,"2,115",590,193,"1,145","1,297","5,952","252,832","7,854","6,081",91.0236822,"1,542","5,384"
1117,FL,2021,August,12 month-ending,Florida,"2,176",448,176,"1,077","1,222","5,991","257,713","7,908","6,085",91.856348,"1,708","5,452"
1118,FL,2021,December,12 month-ending,Florida,"2,310",365,169,"1,046","1,187","6,123","264,827","8,163","6,196",92.42925395,"1,967","5,602"
1119,FL,2021,February,12 month-ending,Florida,"2,084",629,187,"1,139","1,286","5,798","251,292","7,709","5,941",90.84187314,"1,465","5,221"
1120,FL,2021,January,12 month-ending,Florida,"2,076",644,188,"1,128","1,276","5,714","248,545","7,670","5,862",90.4041721,"1,408","5,145"
1121,FL,2021,July,12 month-ending,Florida,"2,138",481,182,"1,069","1,217","5,944","251,044","7,851","6,053",91.63163928,"1,684","5,409"
1122,FL,2021,June,12 month-ending,Florida,"2,111",511,185,"1,094","1,243","5,935","253,942","7,839","6,052",91.47850491,"1,633","5,376"
1123,FL,2021,March,12 month-ending,Florida,"2,082",603,192,"1,148","1,299","5,855","252,236","7,764","5,989",90.91962906,"1,469","5,276"
1124,FL,2021,May,12 month-ending,Florida,"2,076",538,187,"1,096","1,245","5,874","253,795","7,738","5,995",91.49651073,"1,563","5,321"
1125,FL,2021,November,12 month-ending,Florida,"2,280",386,177,"1,042","1,190","6,061","267,211","8,066","6,144",92.16464171,"1,893","5,544"
1126,FL,2021,October,12 month-ending,Florida,"2,239",400,173,"1,048","1,190","6,038","267,230","8,018","6,123",92.00548765,"1,852","5,527"
1127,FL,2021,September,12 month-ending,Florida,"2,192",422,166,"1,059","1,194","5,965","265,181","7,903","6,052",92.14222447,"1,770","5,445"
1128,FL,2022,April,12 month-ending,Florida,"2,311",245,158,"1,000","1,130","5,993","264,905","8,158","6,060",91.8975239,"2,047","5,495"
1129,FL,2022,August,12 month-ending,Florida,"2,227",190,151,984,"1,106","5,868","252,760","8,028","5,917",91.13104136,"2,059","5,393"
1130,FL,2022,December,12 month-ending,Florida,"2,216",160,151,920,"1,040","5,790","242,593","7,894","5,833",90.95515581,"1,989","5,326"
1131,FL,2022,February,12 month-ending,Florida,"2,333",320,166,"1,011","1,154","6,088","266,202","8,207","6,158",92.20177897,"2,043","5,589"
1132,FL,2022,January,12 month-ending,Florida,"2,318",341,166,"1,024","1,167","6,071","265,455","8,146","6,145",92.33979867,"2,008","5,559"
1133,FL,2022,July,12 month-ending,Florida,"2,224",198,153,999,"1,125","5,891","263,024","8,061","5,939",91.34102469,"2,059","5,402"
1134,FL,2022,June,12 month-ending,Florida,"2,237",216,152,986,"1,111","5,870","264,274","8,032","5,922",91.58366534,"2,060","5,388"
1135,FL,2022,March,12 month-ending,Florida,"2,360",285,165,"1,009","1,149","6,120","266,078","8,270","6,188",92.16444982,"2,081","5,624"
1136,FL,2022,May,12 month-ending,Florida,"2,288",225,159,"1,009","1,140","5,985","264,026","8,149","6,045",91.8640324,"2,074","5,481"
1137,FL,2022,November,12 month-ending,Florida,"2,206",165,143,933,"1,046","5,780","242,280","7,919","5,824",90.89531507,"2,006","5,309"
1138,FL,2022,October,12 month-ending,Florida,"2,208",181,150,945,"1,067","5,835","242,723","7,954","5,881",91.12396279,"2,048","5,350"
1139,FL,2022,September,12 month-ending,Florida,"2,213",192,155,961,"1,086","5,852","244,555","7,985","5,902",91.07075767,"2,051","5,370"
1140,FL,2023,April,12 month-ending,Florida,"2,144",114,139,893,"1,008","5,670","236,180","7,743","5,702",90.54629988,"1,954","5,215"
1141,FL,2023,August,12 month-ending,Florida,"2,194",96,139,833,951,"5,488","233,930","7,613","5,519",90.56876396,"1,912","5,038"
1142,FL,2023,December,12 month-ending,Florida,"2,099",68,136,816,934,"5,237","231,934","7,330","5,260",90.45020464,"1,926","4,801"
1143,FL,2023,February,12 month-ending,Florida,"2,202",138,144,911,"1,023","5,781","236,049","7,879","5,815",90.72217286,"1,968","5,328"
1144,FL,2023,January,12 month-ending,Florida,"2,192",152,146,912,"1,027","5,788","239,061","7,908","5,827",90.74355083,"1,982","5,333"
1145,FL,2023,July,12 month-ending,Florida,"2,187",105,139,847,964,"5,535","234,668","7,619","5,570",90.69431684,"1,910","5,093"
1146,FL,2023,June,12 month-ending,Florida,"2,181",107,130,857,966,"5,578","235,177","7,650","5,611",90.66666667,"1,910","5,140"
1147,FL,2023,March,12 month-ending,Florida,"2,151",126,139,897,"1,008","5,685","235,859","7,753","5,716",90.63588288,"1,948","5,226"
1148,FL,2023,May,12 month-ending,Florida,"2,144",115,127,872,977,"5,614","235,987","7,685","5,645",90.37085231,"1,919","5,171"
1149,FL,2023,November,12 month-ending,Florida,"2,130",72,143,817,944,"5,307","232,474","7,386","5,333",90.53614947,"1,909","4,869"
1150,FL,2023,October,12 month-ending,Florida,"2,153",80,138,827,946,"5,364","232,924","7,473","5,391",90.41884116,"1,893","4,936"
1151,FL,2023,September,12 month-ending,Florida,"2,169",89,135,829,946,"5,440","233,574","7,558","5,467",90.42074623,"1,889","5,001"
1152,FL,2024,April,12 month-ending,Florida,"1,995",73,151,758,894,"4,853","232,325","6,862","4,878",90.73156514,"1,901","4,416"
1153,FL,2024,August,12 month-ending,Florida,"1,722",51,144,662,794,"4,104","230,811","5,940","4,127",90.25252525,"1,655","3,710"
1154,FL,2024,February,12 month-ending,Florida,"2,059",72,140,795,919,"5,079","232,566","7,124","5,105",90.63728243,"1,940","4,632"
1155,FL,2024,January,12 month-ending,Florida,"2,069",67,139,822,944,"5,171","231,703","7,240","5,194",90.56629834,"1,936","4,719"
1156,FL,2024,July,12 month-ending,Florida,"1,839",53,143,693,823,"4,337","231,365","6,262","4,358",90.25870329,"1,735","3,929"
1157,FL,2024,June,12 month-ending,Florida,"1,920",61,155,741,880,"4,589","232,513","6,559","4,613",90.45586217,"1,819","4,158"
1158,FL,2024,March,12 month-ending,Florida,"2,040",71,144,779,907,"4,989","232,506","7,042","5,015",90.6276626,"1,942","4,552"
1159,FL,2024,May,12 month-ending,Florida,"1,984",67,157,752,895,"4,748","232,425","6,761","4,774",90.71143322,"1,883","4,313"
1160,GA,2015,April,12 month-ending,Georgia,,,,,,,"79,111","1,270",,86.8503937,,
1161,GA,2015,August,12 month-ending,Georgia,165,244,124,451,539,756,"80,081","1,327",896,90.42954032,213,348
1162,GA,2015,December,12 month-ending,Georgia,164,228,115,444,527,709,"80,541","1,308",868,91.28440367,224,293
1163,GA,2015,February,12 month-ending,Georgia,,,,,,,"78,215","1,235",,84.12955466,,
1164,GA,2015,January,12 month-ending,Georgia,,,,,,,"77,687","1,206",,83.33333333,,
1165,GA,2015,July,12 month-ending,Georgia,,,,,,,"79,994","1,330",,89.32330827,,
1166,GA,2015,June,12 month-ending,Georgia,,,,,,,"79,559","1,311",,88.63463005,,
1167,GA,2015,March,12 month-ending,Georgia,,,,,,,"78,805","1,257",,85.28241846,,
1168,GA,2015,May,12 month-ending,Georgia,,,,,,,"79,186","1,289",,87.50969744,,
1169,GA,2015,November,12 month-ending,Georgia,170,241,124,446,537,717,"80,919","1,315",877,90.79847909,218,293
1170,GA,2015,October,12 month-ending,Georgia,174,244,126,448,538,743,"80,715","1,337",895,90.20194465,215,334
1171,GA,2015,September,12 month-ending,Georgia,171,242,123,439,527,739,"80,392","1,314",885,90.4109589,214,340
1172,GA,2016,April,12 month-ending,Georgia,169,201,112,438,515,678,"80,405","1,291",855,92.40898528,223,252
1173,GA,2016,August,12 month-ending,Georgia,184,195,106,440,510,650,"81,003","1,275",841,93.09803922,221,221
1174,GA,2016,December,12 month-ending,Georgia,213,215,113,455,533,709,"81,783","1,370",911,93.79562044,243,271
1175,GA,2016,February,12 month-ending,Georgia,172,217,106,415,489,667,"80,280","1,277",840,92.24745497,223,270
1176,GA,2016,January,12 month-ending,Georgia,162,220,107,434,508,692,"80,247","1,299",854,91.60892995,225,286
1177,GA,2016,July,12 month-ending,Georgia,190,196,107,440,514,655,"80,602","1,270",842,93.1496063,224,225
1178,GA,2016,June,12 month-ending,Georgia,179,197,106,435,507,652,"80,535","1,279",842,92.88506646,222,228
1179,GA,2016,March,12 month-ending,Georgia,169,211,107,420,495,669,"80,292","1,278",843,92.48826291,224,261
1180,GA,2016,May,12 month-ending,Georgia,172,196,101,429,497,656,"80,430","1,268",837,92.7444795,222,241
1181,GA,2016,November,12 month-ending,Georgia,208,202,113,449,526,704,"81,392","1,344",896,94.12202381,237,271
1182,GA,2016,October,12 month-ending,Georgia,194,195,112,445,521,678,"81,277","1,298",865,94.22187982,232,241
1183,GA,2016,September,12 month-ending,Georgia,188,193,113,446,521,667,"81,280","1,289",854,93.56089992,234,226
1184,GA,2017,April,12 month-ending,Georgia,247,250,105,504,580,796,"82,588","1,467","1,002",94.13769598,302,333
1185,GA,2017,August,12 month-ending,Georgia,267,255,88,505,571,837,"83,122","1,501","1,003",92.87141905,326,391
1186,GA,2017,December,12 month-ending,Georgia,261,262,83,512,566,847,"83,679","1,516","1,003",93.13984169,363,406
1187,GA,2017,February,12 month-ending,Georgia,222,219,108,486,561,758,"82,143","1,418",956,94.14668547,278,303
1188,GA,2017,January,12 month-ending,Georgia,222,215,115,461,543,737,"82,150","1,398",938,93.91988555,267,299
1189,GA,2017,July,12 month-ending,Georgia,249,257,89,499,563,818,"83,087","1,493","1,003",92.76624246,319,378
1190,GA,2017,June,12 month-ending,Georgia,244,258,93,506,572,815,"82,946","1,485","1,005",93.33333333,316,361
1191,GA,2017,March,12 month-ending,Georgia,233,228,105,498,572,786,"82,436","1,436",983,94.28969359,284,324
1192,GA,2017,May,12 month-ending,Georgia,245,252,105,512,586,822,"82,813","1,484","1,017",94.00269542,312,359
1193,GA,2017,November,12 month-ending,Georgia,258,257,80,504,557,830,"83,665","1,506",991,93.02788845,359,394
1194,GA,2017,October,12 month-ending,Georgia,264,255,78,510,564,841,"83,588","1,520","1,003",92.82894737,347,407
1195,GA,2017,September,12 month-ending,Georgia,264,255,85,505,568,836,"83,199","1,499",999,92.92861908,327,397
1196,GA,2018,April,12 month-ending,Georgia,272,261,83,459,505,773,"85,221","1,435",919,94.3554007,344,376
1197,GA,2018,August,12 month-ending,Georgia,265,283,100,451,507,743,"85,614","1,444",915,95.22160665,381,351
1198,GA,2018,December,12 month-ending,Georgia,270,312,85,388,435,667,"85,746","1,375",853,94.61818182,388,330
1199,GA,2018,February,12 month-ending,Georgia,253,273,85,480,534,799,"85,239","1,459",954,93.62577108,349,381
1200,GA,2018,January,12 month-ending,Georgia,251,270,82,504,556,819,"84,842","1,479",974,93.44151454,343,381
1201,GA,2018,July,12 month-ending,Georgia,268,272,99,461,518,758,"85,380","1,442",917,95.56171983,365,353
1202,GA,2018,June,12 month-ending,Georgia,279,255,98,461,517,761,"85,458","1,436",910,94.98607242,355,355
1203,GA,2018,March,12 month-ending,Georgia,274,277,86,479,528,788,"85,110","1,467",945,93.86503067,360,380
1204,GA,2018,May,12 month-ending,Georgia,276,265,90,461,512,755,"85,473","1,440",910,94.51388889,348,349
1205,GA,2018,November,12 month-ending,Georgia,273,307,86,411,458,694,"85,522","1,397",876,94.6313529,387,343
1206,GA,2018,October,12 month-ending,Georgia,271,308,92,429,480,714,"85,382","1,421",900,94.72202674,385,340
1207,GA,2018,September,12 month-ending,Georgia,271,305,91,445,494,737,"85,497","1,460",922,94.79452055,389,357
1208,GA,2019,April,12 month-ending,Georgia,273,313,84,378,427,649,"84,719","1,376",829,93.45930233,413,324
1209,GA,2019,August,12 month-ending,Georgia,287,325,65,357,392,654,"85,451","1,381",834,94.20709631,425,355
1210,GA,2019,December,12 month-ending,Georgia,296,307,57,367,401,676,"86,176","1,378",837,95.28301887,438,383
1211,GA,2019,February,12 month-ending,Georgia,291,304,83,385,431,667,"84,297","1,383",845,93.92624729,403,337
1212,GA,2019,January,12 month-ending,Georgia,289,300,87,380,429,670,"84,724","1,384",851,94.29190751,403,336
1213,GA,2019,July,12 month-ending,Georgia,284,321,69,357,393,635,"85,434","1,352",819,94.23076923,424,335
1214,GA,2019,June,12 month-ending,Georgia,282,329,70,370,408,645,"85,008","1,361",834,93.97501837,415,333
1215,GA,2019,March,12 month-ending,Georgia,276,304,83,379,427,656,"84,502","1,371",833,93.65426696,397,327
1216,GA,2019,May,12 month-ending,Georgia,285,330,76,372,415,653,"84,759","1,380",843,93.62318841,423,340
1217,GA,2019,November,12 month-ending,Georgia,295,317,64,363,402,668,"86,290","1,381",835,95.00362056,434,370
1218,GA,2019,October,12 month-ending,Georgia,291,317,63,362,399,663,"86,007","1,376",832,94.76744186,428,365
1219,GA,2019,September,12 month-ending,Georgia,293,317,65,360,396,660,"85,782","1,380",833,94.63768116,424,358
1220,GA,2020,April,12 month-ending,Georgia,310,346,47,365,398,782,"89,012","1,515",943,95.84158416,480,506
1221,GA,2020,August,12 month-ending,Georgia,338,387,63,423,466,"1,000","96,274","1,719","1,148",95.63699825,530,726
1222,GA,2020,December,12 month-ending,Georgia,333,394,73,439,486,"1,125","103,561","1,868","1,259",94.70021413,584,856
1223,GA,2020,February,12 month-ending,Georgia,296,322,53,377,411,702,"87,046","1,430",868,95.52447552,439,412
1224,GA,2020,January,12 month-ending,Georgia,288,316,54,367,400,681,"86,352","1,390",845,95.39568345,436,393
1225,GA,2020,July,12 month-ending,Georgia,334,384,55,409,450,962,"93,509","1,711","1,114",95.0905903,528,685
1226,GA,2020,June,12 month-ending,Georgia,327,369,55,389,428,884,"91,291","1,636","1,044",95.41564792,511,610
1227,GA,2020,March,12 month-ending,Georgia,297,324,47,369,402,723,"87,489","1,451",884,95.72708477,453,440
1228,GA,2020,May,12 month-ending,Georgia,316,346,51,381,416,828,"90,369","1,564",983,95.78005115,487,550
1229,GA,2020,November,12 month-ending,Georgia,334,386,68,432,474,"1,090","100,725","1,822","1,227",95.11525796,566,821
1230,GA,2020,October,12 month-ending,Georgia,334,387,67,429,474,"1,062","99,407","1,790","1,204",95.19553073,551,788
